barcode,code,YearWeek
TestProcessEligibleChannel2_3,HCJE,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,J7D4,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,CW2D,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WEKV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,C99G,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XHPN,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JW7X,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XXC3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,36AL,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,PBGQ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,BKEW,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,DMDB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,8NRL,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WNYD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,GAWY,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,AJNM,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,AAPD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,NMPD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,REJE,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,W7BH,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,FRH2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,PZHD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ZVZT,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ZHZT,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,23M9,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RDAB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,L3X2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WTNC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,HF93,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JVDC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LJKV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,EVM4,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,HM44,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,QPWD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RQMB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,H8DG,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,GAF2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,L6RJ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LH7K,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,PG4E,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KVNR,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,EMF4,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XRCB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,DR79,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,8HXC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RM3E,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,X3A4,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,2KCQ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WJGE,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,MDEF,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Y6Q2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RGVN,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,QCDZ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,T794,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,M6AB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ACYR,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XZKA,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,L2BQ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,2DLM,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,2WPW,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LTCP,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JZJ9,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,GG9H,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,6RFL,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JXWA,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XFBF,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,YV6N,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,YFME,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LBCB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,TBCB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,6M64,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,TA8Q,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Y43W,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XDDV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,3NBX,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,437D,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,D6ZG,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,3PWR,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,AZ6R,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KZ4W,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,VD6Q,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,APVH,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,43ND,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,DTZY,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JJYR,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ZNNA,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,9ZF6,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,8VYA,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,F4LB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XPP4,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,PTBY,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,HL9N,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,DKTD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,CEEC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,BWQH,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,QTE3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,G2BY,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,7HMP,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,FTBY,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ZTET,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,737X,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,2WPV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,776T,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Q2TF,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KF2F,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,QJNE,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,8DDX,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,B8XV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,GN8R,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XGNM,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,4W7F,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,E2R8,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,W6QV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WXKV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,J8KQ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,334E,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,K4AV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,TP3K,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,YJY9,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ACKJ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,L7P6,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,TJRN,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,H8MG,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,3FGC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,PYPB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RQQY,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,QPCD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,P78T,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,3BR7,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,CN47,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JEA2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Z6Z8,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ZZJ3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,MDE8,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,VNBH,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,7G4H,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RGV2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,67TM,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,PKVN,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JMNF,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XHTY,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,AC6A,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,GBM3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,VVL2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,MVPY,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,V48H,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,VQGB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JWM2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,4JWX,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,TBEK,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,HQ2A,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,DLZA,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,F2PC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,YV89,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RNBA,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Q6AB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,H6J2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Y4D7,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RBRQ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Q9R3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,BH6Z,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,W8HH,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,J47C,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,D4V2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,76QP,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,FTMN,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Y78Y,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JQBG,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,FYNC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,V3HC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LTBG,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,AQ89,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ABYV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WBW7,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,2QP2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,A9MR,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,TLKX,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,YB7D,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,4YZM,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RW9K,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,HQ6J,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KTPJ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,DAKR,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,HKER,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JYBM,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,NPCD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RZG4,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,H437,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WG23,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,W4HJ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JAVT,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,VP4N,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KYA7,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KFH8,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,E9A9,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,V2CV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LJJE,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,P6ZK,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,YRCZ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,F9N4,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,2LQQ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,8X68,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KYX8,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RQD8,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,R9E3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,QC49,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,CNXF,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ALP3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,BJPD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Y8DF,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KH4F,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LT8E,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,GRCW,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,BLET,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LWXM,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LEQC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,V94Z,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,CWTY,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,4L3L,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,VKCW,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,PW9W,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,MHWK,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,M8QJ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,BZC8,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,D9T2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,D4DL,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,F7G3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,QZYT,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,P7XF,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,6YQX,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,D7G7,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,D2WG,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,QHL6,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LR2R,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,8BHJ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,BE9Z,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,EDAA,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,HW2T,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Z3EQ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,CP6M,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JJK3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,H3RM,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,GMYH,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WM7X,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,FDKM,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WQME,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Y2WB,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WF6R,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,23CG,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,CP26,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,GA38,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,7LXN,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RFJK,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,V4HZ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,JHTR,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,LM9Y,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,A49V,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,HTGZ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,2TV3,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,Z4G8,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ZFQV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,RJ6Y,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ZHJN,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KZQV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,4QB7,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,EGJQ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,WZKW,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,T7LR,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,NMEK,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,PQFT,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,YRQD,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,KD4Z,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,TDMR,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,6JZ4,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,PKEL,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,ZNET,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,L7KL,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,N3P2,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,CDNN,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,J98D,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,3TRG,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,2Y9X,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,XN3W,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,HDJC,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,8ECJ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,AJ37,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,X2PV,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,J4QZ,TestProcessEligibleChannel2_3
TestProcessEligibleChannel2_3,C8XQ,TestProcessEligibleChannel2_3
